,0,coordinates,latitude,longitude,lat_long,coord_tuple
169,JURONG WEST ST 91,"{'address_components': [{'long_name': 'Jurong West Street 91', 'short_name': 'Jurong West Street 91', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 91, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3449976, 'lng': 103.6927195}, 'southwest': {'lat': 1.3385507, 'lng': 103.6854812}}, 'location': {'lat': 1.3418091, 'lng': 103.6898549}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3449976, 'lng': 103.6927195}, 'southwest': {'lat': 1.3385507, 'lng': 103.6854812}}}, 'place_id': 'ChIJw5nF55sP2jERsK82_CiCReo', 'types': ['route']}",1.3418091,103.6898549,1.3418091%2C103.6898549,"[None, None]"
170,JURONG WEST ST 42,"{'address_components': [{'long_name': 'Jurong West Street 42', 'short_name': 'Jurong West Street 42', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 42, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3542015, 'lng': 103.7274686}, 'southwest': {'lat': 1.349479, 'lng': 103.7158846}}, 'location': {'lat': 1.3531391, 'lng': 103.7216459}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3542015, 'lng': 103.7274686}, 'southwest': {'lat': 1.349479, 'lng': 103.7158846}}}, 'place_id': 'ChIJ3wCelNsP2jERkIDBHVWq9m4', 'types': ['route']}",1.3531391,103.7216459,1.3531391%2C103.7216459,"[None, None]"
171,JURONG WEST ST 92,"{'address_components': [{'long_name': 'Jurong West Street 92', 'short_name': 'Jurong West Street 92', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 92, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3429441, 'lng': 103.6905508}, 'southwest': {'lat': 1.3397186, 'lng': 103.6898241}}, 'location': {'lat': 1.3412762, 'lng': 103.6901993}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3429441, 'lng': 103.6915364302915}, 'southwest': {'lat': 1.3397186, 'lng': 103.6888384697085}}}, 'place_id': 'ChIJV_Iv2ZsP2jERx5YibiQRsYI', 'types': ['route']}",1.3412762,103.6901993,1.3412762%2C103.6901993,"[None, None]"
172,BOON LAY PL,"{'address_components': [{'long_name': 'Boon Lay', 'short_name': 'Boon Lay', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Boon Lay, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.331636, 'lng': 103.7211981}, 'southwest': {'lat': 1.299176, 'lng': 103.6808768}}, 'location': {'lat': 1.3142556, 'lng': 103.7093099}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 1.331636, 'lng': 103.7211981}, 'southwest': {'lat': 1.299176, 'lng': 103.6808768}}}, 'place_id': 'ChIJ4Z1oDmkF2jER_qkeWqi44Tk', 'types': ['neighborhood', 'political']}",1.3142556,103.7093099,1.3142556%2C103.7093099,"[None, None]"
173,JURONG WEST ST 52,"{'address_components': [{'long_name': 'Jurong West Street 52', 'short_name': 'Jurong West Street 52', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 52, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3507095, 'lng': 103.7216765}, 'southwest': {'lat': 1.3454138, 'lng': 103.7151606}}, 'location': {'lat': 1.3481732, 'lng': 103.7177635}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3507095, 'lng': 103.7216765}, 'southwest': {'lat': 1.3454138, 'lng': 103.7151606}}}, 'place_id': 'ChIJ8W1SSN0P2jERcwmeIQSvYJw', 'types': ['route']}",1.3481732,103.7177635,1.3481732%2C103.7177635,"[None, None]"
174,TAH CHING RD,"{'address_components': [{'long_name': 'Tah Ching Road', 'short_name': 'Tah Ching Rd', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Tah Ching Rd, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3383569, 'lng': 103.7245725}, 'southwest': {'lat': 1.3365382, 'lng': 103.721586}}, 'location': {'lat': 1.3375173, 'lng': 103.7230735}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.338796530291502, 'lng': 103.7245725}, 'southwest': {'lat': 1.336098569708498, 'lng': 103.721586}}}, 'place_id': 'ChIJtfktp-QP2jEREaaaE3JJaBk', 'types': ['route']}",1.3375173,103.7230735,1.3375173%2C103.7230735,"[None, None]"
175,JURONG WEST ST 81,"{'address_components': [{'long_name': 'Jurong West Street 81', 'short_name': 'Jurong West Street 81', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 81, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.350826, 'lng': 103.6985104}, 'southwest': {'lat': 1.3432062, 'lng': 103.6919956}}, 'location': {'lat': 1.3471387, 'lng': 103.6951024}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.350826, 'lng': 103.6985104}, 'southwest': {'lat': 1.3432062, 'lng': 103.6919956}}}, 'place_id': 'ChIJp2qbRb0P2jERuZ7h2othazc', 'types': ['route']}",1.3471387,103.6951024,1.3471387%2C103.6951024,"[None, None]"
176,YUNG SHENG RD,"{'address_components': [{'long_name': 'Yung Sheng Road', 'short_name': 'Yung Sheng Rd', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Yung Sheng Rd, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3355891, 'lng': 103.7227625}, 'southwest': {'lat': 1.3338366, 'lng': 103.7200248}}, 'location': {'lat': 1.3349158, 'lng': 103.7212688}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.336061830291502, 'lng': 103.7227625}, 'southwest': {'lat': 1.333363869708498, 'lng': 103.7200248}}}, 'place_id': 'ChIJH4fMDfsP2jERRN8Kfr5uQPo', 'types': ['route']}",1.3349158,103.7212688,1.3349158%2C103.7212688,"[None, None]"
177,JURONG WEST ST 25,"{'address_components': [{'long_name': 'Jurong West Street 25', 'short_name': 'Jurong West Street 25', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 25, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3546723, 'lng': 103.7052064}, 'southwest': {'lat': 1.353703, 'lng': 103.7020393}}, 'location': {'lat': 1.35401, 'lng': 103.7038569}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.355536630291502, 'lng': 103.7052064}, 'southwest': {'lat': 1.352838669708498, 'lng': 103.7020393}}}, 'place_id': 'ChIJgTrNN7gP2jER8qiqWjete8c', 'types': ['route']}",1.35401,103.7038569,1.35401%2C103.7038569,"[None, None]"
178,JURONG WEST ST 73,"{'address_components': [{'long_name': 'Jurong West Street 73', 'short_name': 'Jurong West Street 73', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 73, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3482005, 'lng': 103.6999581}, 'southwest': {'lat': 1.346116, 'lng': 103.6988723}}, 'location': {'lat': 1.3470654, 'lng': 103.6998098}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.348507230291502, 'lng': 103.7007641802915}, 'southwest': {'lat': 1.345809269708498, 'lng': 103.6980662197085}}}, 'place_id': 'ChIJUVug570P2jERUkh03Zg1dkU', 'types': ['route']}",1.3470654,103.6998098,1.3470654%2C103.6998098,"[None, None]"
179,JURONG WEST ST 72,"{'address_components': [{'long_name': 'Jurong West Street 72', 'short_name': 'Jurong West Street 72', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 72, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3470097, 'lng': 103.7003201}, 'southwest': {'lat': 1.3443515, 'lng': 103.6967007}}, 'location': {'lat': 1.346019, 'lng': 103.6990308}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.347029580291502, 'lng': 103.7003201}, 'southwest': {'lat': 1.344331619708498, 'lng': 103.6967007}}}, 'place_id': 'ChIJ5aN_IpYP2jEREs6zMdHhp3I', 'types': ['route']}",1.346019,103.6990308,1.346019%2C103.6990308,"[None, None]"
180,JURONG WEST AVE 3,"{'address_components': [{'long_name': 'Jurong West Avenue 3', 'short_name': 'Jurong West Ave 3', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Ave 3, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3542934, 'lng': 103.7057493}, 'southwest': {'lat': 1.3506348, 'lng': 103.7028537}}, 'location': {'lat': 1.35189, 'lng': 103.7046678}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3542934, 'lng': 103.7057493}, 'southwest': {'lat': 1.3506348, 'lng': 103.7028537}}}, 'place_id': 'ChIJUZFU7LgP2jERW16QqiK6BIo', 'types': ['route']}",1.35189,103.7046678,1.35189%2C103.7046678,"[None, None]"
181,JURONG WEST AVE 5,"{'address_components': [{'long_name': 'Jurong West Avenue 5', 'short_name': 'Jurong West Ave 5', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Ave 5, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3508177, 'lng': 103.7032157}, 'southwest': {'lat': 1.3414562, 'lng': 103.6927195}}, 'location': {'lat': 1.3465872, 'lng': 103.696943}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3508177, 'lng': 103.7032157}, 'southwest': {'lat': 1.3414562, 'lng': 103.6927195}}}, 'place_id': 'ChIJWyxWib0P2jER8Nx_qpjjZEU', 'types': ['route']}",1.3465872,103.696943,1.3465872%2C103.696943,"[None, None]"
182,YUNG HO RD,"{'address_components': [{'long_name': 'Yung Ho Road', 'short_name': 'Yung Ho Rd', 'types': ['route']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Yung Ho Rd, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3273953, 'lng': 103.7256585}, 'southwest': {'lat': 1.3260537, 'lng': 103.7195045}}, 'location': {'lat': 1.3265371, 'lng': 103.7227056}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.328073480291502, 'lng': 103.7256585}, 'southwest': {'lat': 1.325375519708498, 'lng': 103.7195045}}}, 'place_id': 'ChIJVzuJBFYF2jERn7fdHujlfxQ', 'types': ['route']}",1.3265371,103.7227056,1.3265371%2C103.7227056,"[None, None]"
183,JURONG WEST ST 74,"{'address_components': [{'long_name': 'Jurong West Street 74', 'short_name': 'Jurong West Street 74', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 74, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3505122, 'lng': 103.6995962}, 'southwest': {'lat': 1.3481675, 'lng': 103.6988723}}, 'location': {'lat': 1.3494351, 'lng': 103.6992434}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.350688830291502, 'lng': 103.7005832302915}, 'southwest': {'lat': 1.347990869708498, 'lng': 103.6978852697085}}}, 'place_id': 'ChIJGRlXO7wP2jERUCJejV0UbHc', 'types': ['route']}",1.3494351,103.6992434,1.3494351%2C103.6992434,"[None, None]"
184,JURONG WEST AVE 1,"{'address_components': [{'long_name': 'Jurong West Avenue 1', 'short_name': 'Jurong West Ave 1', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Ave 1, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3518735, 'lng': 103.7281926}, 'southwest': {'lat': 1.348365, 'lng': 103.7137127}}, 'location': {'lat': 1.3510748, 'lng': 103.7212873}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3518735, 'lng': 103.7281926}, 'southwest': {'lat': 1.348365, 'lng': 103.7137127}}}, 'place_id': 'ChIJR3ljbtwP2jERArmGyW-YYrk', 'types': ['route']}",1.3510748,103.7212873,1.3510748%2C103.7212873,"[None, None]"
185,JURONG WEST ST 71,"{'address_components': [{'long_name': 'Jurong West Street 71', 'short_name': 'Jurong West Street 71', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 71, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3437985, 'lng': 103.6965197}, 'southwest': {'lat': 1.3415893, 'lng': 103.6945291}}, 'location': {'lat': 1.342723, 'lng': 103.6954423}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.344042880291502, 'lng': 103.6968733802915}, 'southwest': {'lat': 1.341344919708498, 'lng': 103.6941754197085}}}, 'place_id': 'ChIJKbnpP5cP2jER2tRdH_2bW8I', 'types': ['route']}",1.342723,103.6954423,1.342723%2C103.6954423,"[None, None]"
186,JURONG WEST ST 61,"{'address_components': [{'long_name': 'Jurong West Street 61', 'short_name': 'Jurong West Street 61', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 61, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3417368, 'lng': 103.6992342}, 'southwest': {'lat': 1.3343952, 'lng': 103.6963388}}, 'location': {'lat': 1.3385893, 'lng': 103.6984964}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3417368, 'lng': 103.6992342}, 'southwest': {'lat': 1.3343952, 'lng': 103.6963388}}}, 'place_id': 'ChIJPd23sJEP2jERid4QszMdH4Y', 'types': ['route']}",1.3385893,103.6984964,1.3385893%2C103.6984964,"[None, None]"
187,JURONG WEST ST 65,"{'address_components': [{'long_name': 'Jurong West Street 65', 'short_name': 'Jurong West Street 65', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 65, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3443411, 'lng': 103.7035776}, 'southwest': {'lat': 1.3355466, 'lng': 103.6999581}}, 'location': {'lat': 1.339792, 'lng': 103.701055}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3443411, 'lng': 103.7035776}, 'southwest': {'lat': 1.3355466, 'lng': 103.6999581}}}, 'place_id': 'ChIJrQN-u5MP2jERWNM6omSVNF0', 'types': ['route']}",1.339792,103.701055,1.339792%2C103.701055,"[None, None]"
188,JURONG WEST CTRL 1,"{'address_components': [{'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3644129, 'lng': 103.7282631}, 'southwest': {'lat': 1.3235349, 'lng': 103.674831}}, 'location': {'lat': 1.3403898, 'lng': 103.7089875}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 1.3644129, 'lng': 103.7282631}, 'southwest': {'lat': 1.3235349, 'lng': 103.674831}}}, 'partial_match': True, 'place_id': 'ChIJcblDZ0UF2jERgAEbs22sCEk', 'types': ['neighborhood', 'political']}",1.3403898,103.7089875,1.3403898%2C103.7089875,"[None, None]"
189,JURONG WEST ST 64,"{'address_components': [{'long_name': 'Jurong West Street 64', 'short_name': 'Jurong West Street 64', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West Street 64, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3460994, 'lng': 103.7064733}, 'southwest': {'lat': 1.336112, 'lng': 103.7021298}}, 'location': {'lat': 1.341031, 'lng': 103.7039373}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3460994, 'lng': 103.7064733}, 'southwest': {'lat': 1.336112, 'lng': 103.7021298}}}, 'place_id': 'ChIJh3WqYJMP2jER4f0X2jQl6I0', 'types': ['route']}",1.341031,103.7039373,1.341031%2C103.7039373,"[None, None]"
